"TITER","sV","sU","M1_CY_Plug","M1_CY_Ours","M2_CY_Plug","M2_CY_Ours","OR_ICC","PS_ICC"
100,0.7,0.7,400.541340264792,400.364355584393,1604.84769138249,1603.34457736143,0.331597454277887,0.11748717638865
100,0.8,0.7,401.158122037324,401.543792765331,1609.71129858541,1612.77671031097,0.330856135436005,0.135272323354936
100,0.9,0.7,399.845663040798,399.617153542891,1599.27724008148,1597.35471009532,0.32867897853504,0.153153952454713
100,1,0.7,400.813016552916,400.336587320652,1606.8846023356,1603.01141188362,0.331410457592511,0.168802869754878
100,1.1,0.7,398.219202250192,398.248596290771,1586.24820015172,1586.4029898503,0.327321663549801,0.194956460063738
100,1.2,0.7,401.170788503049,400.942125951856,1610.00550045448,1608.06739854877,0.326895492561473,0.216664663564784
100,1.3,0.7,400.082316698899,400.023475346416,1601.22808202022,1600.71799983164,0.33039834600696,0.232713281336338
100,1.4,0.7,399.840715904673,400.499057849972,1599.1812454405,1604.35615561137,0.330877364026027,0.253229506254697
100,1.5,0.7,400.791263973362,400.726402104472,1607.04596302407,1606.32325060643,0.332221683247227,0.274061751535565
100,1.6,0.7,399.748195861169,399.545866618621,1598.4452357446,1596.82670072235,0.327238633295041,0.29109263091816
100,1.7,0.7,399.892643555391,400.072012352026,1599.65089080797,1600.96877844439,0.324264298699462,0.30802245769883
100,1.8,0.7,399.344547058765,399.504038565893,1595.28571585853,1596.49410381651,0.326696448033541,0.328478514023571
100,1.9,0.7,400.478214231574,400.336539646961,1604.29509874265,1603.07233107485,0.332540336648694,0.345079533592163
100,2,0.7,400.933303070775,399.930125127028,1608.11409799044,1599.91038881276,0.328265139163908,0.361066296248979
100,0,0.8,400.026756951262,399.536338282895,1600.76055737142,1596.72735170546,0.389820579692755,0.0511769491621101
100,0.1,0.8,400.042944881029,400.462927100756,1600.83952803956,1604.0654582886,0.389979111041358,0.0546693815703237
100,0.2,0.8,400.310312552993,399.941574945777,1602.9859469264,1599.96706868888,0.390700394576893,0.060458574378684
100,0.3,0.8,401.006992346819,400.345103208858,1608.56562439752,1603.15754835293,0.388712765500806,0.0663040172497958
100,0.4,0.8,398.836993172527,399.582241784259,1591.04399182563,1596.98843958995,0.391169928379646,0.0759605712918551
100,0.5,0.8,400.148386263077,400.321051814972,1601.70542176486,1602.92531767976,0.388702795214421,0.0882131978511431
100,0.6,0.8,399.448334291334,399.758174746465,1596.06828801843,1598.39033346178,0.391808270140903,0.100117551379983
100,0.7,0.8,400.291754102333,400.548207703827,1602.93045706987,1604.80386500604,0.389971369756708,0.120461494845329
100,0.8,0.8,400.353110219092,399.879094387033,1603.38199320169,1599.41648362852,0.39300397861297,0.137043942731045
100,0.9,0.8,399.344934427606,399.101439734571,1595.18574389916,1593.12735342801,0.393463752653533,0.156089681539561
100,1,0.8,399.674149056573,399.843146411713,1597.98166309548,1599.17750879647,0.392460464627737,0.171987223241878
100,1.1,0.8,399.937354292573,399.865112192478,1600.00453036293,1599.33542263364,0.392202597305638,0.193868497630569
100,1.2,0.8,398.614797343456,398.546020734303,1589.46334475924,1588.7572992153,0.388884309760332,0.210222610532793
100,1.3,0.8,399.239430350358,398.941022823814,1594.49567465531,1591.96777717829,0.390811884844368,0.234596467093681
100,1.4,0.8,399.484246011673,399.414995395635,1596.47453609201,1595.72028332654,0.392751959837615,0.251671280065509
100,1.5,0.8,399.374267926913,399.787624490581,1595.58504871127,1598.74234190864,0.392368983024948,0.275537082084485
100,1.6,0.8,400.562225927538,400.745843586078,1604.97409216252,1606.38347004576,0.391216120068194,0.289163677329113
100,1.7,0.8,400.69410923283,399.157501015455,1606.18250923645,1593.75698073591,0.38566434087032,0.315221998352971
100,1.8,0.8,400.581339756312,400.189730194333,1605.38367244391,1601.87511598709,0.389975765802847,0.32883373885599
100,1.9,0.8,399.187291596845,398.781392742929,1594.23379374487,1590.89666349578,0.38592200537238,0.345861627905109
100,2,0.8,399.216482188132,400.150651933173,1594.26730858477,1601.70873193919,0.388821758258358,0.363604922161264
100,0,0.9,400.27983957831,400.340905269553,1602.83552896346,1603.14733621985,0.446455069197835,0.0520841121882527
100,0.1,0.9,400.982837398633,400.392710444155,1608.35148890377,1603.48803661669,0.443724459748015,0.055482488805741
100,0.2,0.9,399.772778054326,399.967866139638,1598.72157160444,1600.16543631486,0.447018008104415,0.0574964690482347
100,0.3,0.9,400.317533915579,400.442484772419,1602.98992006101,1603.85938167279,0.447560430965579,0.0685821688650809
100,0.4,0.9,398.434347925167,398.670735060954,1588.15267354491,1589.83475358615,0.447465932571803,0.0769908136064286
100,0.5,0.9,399.54458860336,399.639156211243,1596.85725699314,1597.49662005183,0.444721506618241,0.0863771411654233
100,0.6,0.9,399.242013893085,399.355028392227,1594.48707631289,1595.27341142951,0.444608311427798,0.102909474269839
100,0.7,0.9,399.441325251652,399.970454116551,1596.07518942194,1600.16627049328,0.450038077178544,0.115179830840345
100,0.8,0.9,399.642460115965,399.447931081529,1597.73604143594,1596.02988161994,0.444976041036901,0.137763005137543
100,0.9,0.9,399.391246194716,399.610598181949,1595.54785858857,1597.15491327367,0.449431303539393,0.153420039104674
100,1,0.9,398.964997394931,399.661183750227,1592.20911652223,1597.6647177204,0.44370036892288,0.170839405061043
100,1.1,0.9,399.80161814939,399.562036032155,1598.97236791924,1596.83715889662,0.450656165471381,0.189673464955514
100,1.2,0.9,399.6113502399,399.87731894999,1597.43285412922,1599.44809499341,0.448572137287307,0.210645936440167
100,1.3,0.9,400.91694742031,400.319961782319,1608.07799858758,1603.02456400324,0.450438549716544,0.234565845921793
100,1.4,0.9,399.24283438154,398.590376525425,1594.6980067473,1589.3208755109,0.448082241069569,0.252168080203293
100,1.5,0.9,400.112359940524,399.632952851998,1601.51325204804,1597.52126272828,0.449134331988768,0.272368828006394
100,1.6,0.9,399.477272790572,399.290885652218,1596.48837400194,1594.86171928958,0.44464986805069,0.29052334826419
100,1.7,0.9,398.604332166436,399.096629704036,1589.59262929945,1593.3262977579,0.446640439859408,0.309039975185115
100,1.8,0.9,400.660025785581,400.879561274982,1606.01598671415,1607.64547497498,0.448625473978995,0.330570793361787
100,1.9,0.9,400.689337182116,401.344541186151,1606.23795038145,1611.28299785071,0.447207995792557,0.34677284874847
100,2,0.9,399.665291040278,400.047542709223,1598.11416738923,1600.92332586339,0.447026526214567,0.364803088282897
100,0,1,400.338726724362,400.329750906711,1603.35258010289,1603.01530059913,0.504199440128284,0.0508347465522576
100,0.1,1,399.789469434732,400.050331238777,1598.91615239766,1600.80147871262,0.500063985031125,0.0561640181807443
100,0.2,1,400.801479063657,400.06561782799,1606.92292741726,1600.8948477453,0.498688951725068,0.0577265028643094
100,0.3,1,399.603387768125,399.406397395165,1597.45853991876,1595.68756801344,0.499051210407647,0.0661344898301681
100,0.4,1,399.762169785895,400.0647318086,1598.68730710691,1600.86201876768,0.497348034009364,0.0762079674586953
100,0.5,1,399.242015967598,399.754512903116,1594.54799613148,1598.45588619345,0.499451673412415,0.0884947708262629
100,0.6,1,400.109398248116,399.957970255459,1601.52783144396,1600.05192338614,0.494338900381492,0.104920654620177
100,0.7,1,398.659299849137,398.542043870778,1589.81785514609,1588.78434433658,0.502125089615531,0.122314980728518
100,0.8,1,402.077636354367,402.035268593718,1617.26235884468,1616.80257675671,0.499648091381626,0.135469325729266
100,0.9,1,399.161878760004,399.039181269509,1593.98969554606,1592.84922928643,0.499204682514396,0.152548635297396
100,1,1,398.891409104885,399.256266548182,1591.85042531042,1594.51183582596,0.498408050002458,0.174070113040541
100,1.1,1,399.946822943623,400.496551324658,1600.25239890247,1604.3918229492,0.499307870436883,0.192940623541741
100,1.2,1,399.859427079397,399.373028528247,1599.44247982364,1595.42441262072,0.500435569785482,0.21402799066478
100,1.3,1,399.115435016849,399.683691718992,1593.50339072919,1597.83677742609,0.500002482164276,0.228001543504451
100,1.4,1,400.868144842844,400.622128516179,1607.5469268836,1605.39638455064,0.498849035706778,0.255516829109655
100,1.5,1,399.655722561734,400.068713991836,1597.84059851941,1600.91698637168,0.499787655779937,0.27208538678862
100,1.6,1,401.115885449197,400.30314020958,1609.7944973662,1602.99139831103,0.499280871327844,0.288054001614391
100,1.7,1,400.906631634722,399.945886746268,1607.75400348707,1599.99071808718,0.502120735159958,0.311720639975103
100,1.8,1,400.697205334476,400.931877315169,1606.4278067469,1607.99193541639,0.499821064097979,0.328623352831574
100,1.9,1,400.17152526225,400.80636832265,1602.30761419477,1606.98301912655,0.499665436260797,0.344993772985199
100,2,1,399.402020804646,399.834699697121,1596.13957794286,1599.27219972665,0.498035314007529,0.363351847513715
100,0,1.1,399.709082594556,399.974617827532,1598.27785828654,1600.21196877905,0.548232308626232,0.054855133158053
100,0.1,1.1,400.747049288584,399.5946204253,1606.40663221009,1597.09202961565,0.548132072293448,0.0550600961616514
100,0.2,1.1,401.39568492584,400.743961565605,1611.82690169574,1606.37760280387,0.546088038459982,0.058471488604901
100,0.3,1.1,401.531534490014,400.825833945349,1612.74465344424,1606.95125886689,0.547668605612813,0.0663998504226303
100,0.4,1.1,400.132771454334,400.466413674965,1601.67474186756,1604.10760736083,0.547754671968163,0.0749920579387414
100,0.5,1.1,399.00060335542,399.586540690413,1592.64215811284,1597.04868986806,0.546653041486572,0.0889393014079006
100,0.6,1.1,396.977240959917,398.243975728177,1576.49832606033,1586.36905082267,0.549188466672928,0.103234284363669
100,0.7,1.1,401.921876895741,401.547494429723,1616.14307673611,1612.89271150725,0.548004633927454,0.122216198849129
100,0.8,1.1,400.33203024211,400.918870050543,1603.43626557202,1607.81060998197,0.548008454596303,0.136518867787028
100,0.9,1.1,401.477618122069,401.173955065391,1612.5763128901,1609.81388019544,0.547860970537041,0.155712886293184
100,1,1.1,399.393025092338,399.338728118043,1595.94425525415,1595.18308998582,0.545538334391822,0.174383243887362
100,1.1,1.1,400.20259154364,400.335217008362,1602.30045611961,1603.1453453816,0.549467521434482,0.19447612478452
100,1.2,1.1,399.964611804879,400.465815002287,1600.53137690453,1604.25912301547,0.545645556761102,0.213523735585546
100,1.3,1.1,398.947280887287,398.785789794314,1592.24250608767,1590.69058273433,0.546751387478987,0.235680496909469
100,1.4,1.1,401.616121939993,400.697200704301,1613.7250421771,1605.99723396695,0.541381004589812,0.253537852216372
100,1.5,1.1,399.755940770217,399.254474446238,1598.83937797078,1594.54074207797,0.54946798053599,0.26958238029695
100,1.6,1.1,400.655398619365,399.341452224303,1606.02940654954,1595.09162325677,0.545986863129921,0.291479814305053
100,1.7,1.1,400.677796242673,399.28889701648,1606.30954108319,1594.8423884661,0.548631009813057,0.310058162938923
100,1.8,1.1,400.083778116688,399.713985433149,1601.40958213772,1598.23492153612,0.549068187909348,0.32873942574413
100,1.9,1.1,401.826825772534,401.288257458138,1615.53550436756,1610.73028329989,0.545518533647639,0.344722659128133
100,2,1.1,401.709758433095,400.635517639553,1614.45881520426,1605.65843805739,0.547647448768237,0.367837628762643
100,0,1.2,399.693555276891,399.260844387188,1598.11818623955,1594.47729256708,0.58916780622644,0.0518606156939752
100,0.1,1.2,400.540260776347,399.849873854182,1604.84131043819,1599.21050130794,0.590558316961124,0.0544271367652247
100,0.2,1.2,399.930244955745,399.812778724385,1599.99259232603,1598.82463763118,0.590152128576306,0.0579505565406694
100,0.3,1.2,399.553331077784,399.723985518993,1596.9926465298,1598.21485530206,0.59184628308367,0.068278576393802
100,0.4,1.2,398.701684021595,399.707888594106,1590.37535467354,1598.05740367984,0.586205729883664,0.0760393384182772
100,0.5,1.2,399.50030213789,399.321543656294,1596.82915728339,1595.0236960552,0.591354695453287,0.0870374109502612
100,0.6,1.2,400.821173252483,400.085004937278,1607.29264166432,1601.08695707141,0.590563327582715,0.103958161302007
100,0.7,1.2,399.351640095931,399.734394865852,1595.66278272176,1598.28627729528,0.588794914004834,0.117022794858245
100,0.8,1.2,399.944809707199,400.534180844086,1600.26649013242,1604.61866863945,0.58855502981907,0.135798070319842
100,0.9,1.2,400.028162698318,399.941775049043,1600.93312486237,1599.87048325046,0.59034016862717,0.151142909917429
100,1,1.2,402.263539755634,401.283772030307,1618.83569878103,1610.66537300981,0.587477482575487,0.176492957310342
100,1.1,1.2,400.882250235805,400.101751934786,1607.85157928964,1601.2221807607,0.591572656372621,0.194752710719894
100,1.2,1.2,401.772341866875,400.508369116882,1615.12482847899,1604.49004901198,0.591545589463537,0.21608869173827
100,1.3,1.2,400.360707390669,400.550631443087,1603.47986491076,1604.71373300775,0.589030473449169,0.235013441711833
100,1.4,1.2,401.883391814461,401.146768007272,1616.27112678769,1609.77473933073,0.585207187098139,0.251933282570468
100,1.5,1.2,400.958508956205,400.780383057165,1608.70060796853,1606.77383990874,0.591203424123168,0.276923917156231
100,1.6,1.2,399.682334992743,399.827185874412,1598.42587520276,1599.1568096983,0.588013648687834,0.292453238256581
100,1.7,1.2,400.337517175566,399.699314378462,1603.48740649957,1597.9828629891,0.588143836520669,0.309665965812401
100,1.8,1.2,400.454667993649,399.578796673652,1604.53202460483,1597.2739591348,0.592660941712135,0.330600165274001
100,1.9,1.2,399.357762370938,400.033807908416,1596.03748071556,1600.81006185055,0.589619263413802,0.348736263494278
100,2,1.2,400.738150017906,399.89467933493,1607.15735590632,1599.78609246663,0.592074136775113,0.36519782247261
100,0,1.3,399.811734935621,400.266789251045,1599.27105947911,1602.56948080272,0.625401680584173,0.0522417017036403
100,0.1,1.3,399.929254905372,400.084789216148,1599.99813298617,1601.02248602634,0.625861119091964,0.0527020735183327
100,0.2,1.3,400.040335353885,400.10156079061,1600.93025480476,1601.12512452699,0.628624214400797,0.0600017611642798
100,0.3,1.3,399.242648836405,399.722968644266,1594.52727401228,1598.11832085329,0.626694248971757,0.0636152596816322
100,0.4,1.3,400.446584977714,400.853861992583,1604.40893948428,1607.26375464738,0.629787996775189,0.0775744146317547
100,0.5,1.3,399.218743139099,399.126188885421,1594.61592284126,1593.5422404038,0.62757314171893,0.0887400041589994
100,0.6,1.3,400.900223533427,401.006318953739,1608.07965194643,1608.44500936868,0.627064711072316,0.10484530524523
100,0.7,1.3,399.723687008635,399.4026782843,1598.66084410568,1595.63910159808,0.625706429655863,0.119682868965299
100,0.8,1.3,398.896564842754,399.857635372707,1592.04332752909,1599.4709732026,0.625775707449184,0.132148912864242
100,0.9,1.3,400.39110241075,400.145828693999,1603.91171956793,1601.65353471391,0.625331422922511,0.155717982451189
100,1,1.3,401.6852960751,400.759583758112,1614.35036100329,1606.53869542411,0.628125187328381,0.173903767449087
100,1.1,1.3,401.406481836396,400.781183672025,1611.99962595914,1606.64071558328,0.625337287663244,0.192462983626851
100,1.2,1.3,400.016849277962,400.841900663768,1601.23176399379,1607.28866656924,0.627663364033863,0.210244507831762
100,1.3,1.3,400.505258357665,399.564994023309,1605.03105926569,1596.96219564951,0.628225355939843,0.231824273589263
100,1.4,1.3,398.570099560874,399.034523937653,1589.3498383183,1592.7449510475,0.630516334424686,0.2536918185657
100,1.5,1.3,400.124160882676,400.440666765303,1601.95470039785,1604.00678569559,0.626810980524867,0.273620570341559
100,1.6,1.3,399.480072543785,399.137105609528,1596.93311146779,1593.62396977906,0.627520043162786,0.294501259895731
100,1.7,1.3,398.530575664272,398.956705048087,1589.20285380946,1592.14632499165,0.623659218158097,0.311452444954772
100,1.8,1.3,398.659423361163,399.193074890293,1590.30978083618,1594.12061010391,0.629307056647435,0.32867422497044
100,1.9,1.3,400.137062397851,399.485306927449,1602.28404580396,1596.29880285762,0.626287986672136,0.344439769715802
100,2,1.3,400.719364550713,400.947491466966,1606.71683691958,1608.06401357187,0.628898040406499,0.364418448266878
100,0,1.4,399.601928538864,398.971993998153,1597.55411571992,1592.19082011859,0.657902492770253,0.0522922903482921
100,0.1,1.4,400.004111484091,400.408309525945,1600.61861015905,1603.64778612755,0.66015871649906,0.0530225680822634
100,0.2,1.4,399.756528060286,400.27689419453,1598.91493271009,1602.67461228827,0.659601956704743,0.0574455750387195
100,0.3,1.4,399.361010610471,399.460465986064,1595.75300349554,1596.15352091547,0.660813217055836,0.0692683765612992
100,0.4,1.4,400.291592948627,400.364767864857,1603.28105978933,1603.46579890968,0.664679515154439,0.0756125660071261
100,0.5,1.4,398.189580920519,398.820268822605,1586.25276913803,1591.00785063543,0.659924377346017,0.0857643604842361
100,0.6,1.4,399.632577330734,400.282318138596,1597.83688672707,1602.60626250647,0.660478696334191,0.101103294626065
100,0.7,1.4,400.33898677105,401.076855280567,1603.52883831216,1609.02550359394,0.660506135831846,0.121151275586216
100,0.8,1.4,398.461504810975,399.281180166183,1588.61070864345,1594.6325979582,0.662626760958754,0.137627413254717
100,0.9,1.4,398.677672914537,398.811151371597,1590.16988910429,1590.87162529153,0.662905321375939,0.154784153760978
100,1,1.4,398.993146164994,400.579168837006,1592.83854211313,1605.02499929707,0.661708717773737,0.176155121564982
100,1.1,1.4,398.70090142088,399.457698311771,1590.59120862381,1596.1061338861,0.658511099385556,0.195435450057225
100,1.2,1.4,398.745896155818,399.321649003091,1590.94328632134,1595.05111899996,0.662065380463106,0.218816653404787
100,1.3,1.4,399.331727222861,400.539739480073,1595.70633448033,1604.7501774157,0.6621135437078,0.233652513233289
100,1.4,1.4,402.159876362208,400.758964514595,1618.23594387568,1606.56868839421,0.664366465177137,0.25189274712615
100,1.5,1.4,397.996511200802,399.388924986503,1584.87174925177,1595.5532741445,0.662084384759662,0.269717442155659
100,1.6,1.4,399.804659118682,399.909118349064,1599.55669297679,1599.75893178431,0.661327264849465,0.295055188138438
100,1.7,1.4,400.016874999198,400.487605511446,1601.17225666141,1604.38316827002,0.660070819605399,0.306313431702811
100,1.8,1.4,399.235403596132,399.945269799196,1594.73556722134,1600.08542435477,0.661317519166722,0.332309775201561
100,1.9,1.4,401.590978616288,400.953363701339,1613.6123613301,1608.34037124211,0.663037976595702,0.341923912798247
100,2,1.4,401.271861084652,400.921298048639,1611.41727821471,1608.13255167483,0.659125732793166,0.364285856641046
100,0,1.5,399.604630085164,400.015585371877,1597.63229074822,1600.47327212415,0.69198798635962,0.0535962643834681
100,0.1,1.5,400.764044980448,400.132606201211,1606.82569759339,1601.480803418,0.692347224164057,0.0553246803049059
100,0.2,1.5,398.994194449598,399.184538066223,1592.88985447024,1593.98741408334,0.693811269796021,0.0580468485924815
100,0.3,1.5,399.338089351696,399.520919084805,1595.84965550315,1596.71068925844,0.694246198200807,0.0675371347405812
100,0.4,1.5,400.494942204166,400.400896659916,1604.63096153965,1603.53659695999,0.689827563163623,0.075704119062483
100,0.5,1.5,399.878981396369,399.868386662766,1600.02444367435,1599.37155880701,0.690803253063578,0.0901626319413672
100,0.6,1.5,398.993838249274,399.998227823479,1592.80366724586,1600.35973890839,0.692519401360483,0.102046781896172
100,0.7,1.5,400.672476022703,400.453345906946,1606.42087095597,1603.99134613031,0.690586417425756,0.120335019685547
100,0.8,1.5,401.596140813536,400.516462007803,1613.90499040963,1604.50747882285,0.694325162591019,0.135381701843058
100,0.9,1.5,399.43980393752,399.434664869296,1596.41014758112,1595.81991725945,0.693193871145421,0.15074825287716
100,1,1.5,401.212453063207,400.83159389603,1610.61948380346,1607.15104418885,0.691153726195227,0.175259662621757
100,1.1,1.5,399.256077913789,399.14107448726,1595.37257125164,1593.4998831884,0.691219133345968,0.195157676409333
100,1.2,1.5,401.607448811306,401.249657811906,1614.176271977,1610.40383985952,0.68983365797471,0.211748012376007
100,1.3,1.5,400.273313675667,400.598889558768,1603.23774532109,1605.23939715398,0.689815996312001,0.232404984361906
100,1.4,1.5,401.973281899279,400.145539518021,1617.08616350456,1601.53702051397,0.693207668626907,0.257531847999299
100,1.5,1.5,399.667573077065,399.27463317789,1598.43125795243,1594.69517353041,0.689599964328615,0.274184957658689
100,1.6,1.5,400.047192189413,400.054653780303,1601.37068187154,1600.87796673592,0.690787729044321,0.291995074443811
100,1.7,1.5,399.819971762178,399.444296062687,1599.75685636815,1596.04494071172,0.693908546037974,0.314061817151729
100,1.8,1.5,401.585059164433,400.691746515451,1613.72331961254,1606.02930116879,0.690265611150916,0.329277561552574
100,1.9,1.5,401.532779895082,400.954113511337,1614.04957693627,1608.10724479125,0.689082894808035,0.344442629394926
100,2,1.5,398.180916372881,398.83962432889,1586.81328444219,1591.25933737284,0.691722396514901,0.366839720621219
100,0,1.6,398.440828172071,399.038469677872,1588.4013087347,1592.72790864468,0.719433736908448,0.0556541123379518
100,0.1,1.6,399.34363249456,399.024062924644,1595.70053175774,1592.56761453326,0.715613372297394,0.0497032882842008
100,0.2,1.6,401.405192529579,400.237870138299,1612.01511881021,1602.25188218499,0.718544009274128,0.0546233856202428
100,0.3,1.6,399.562671095555,400.08541780416,1597.49578345875,1601.1616245645,0.720400836503099,0.0668838771485074
100,0.4,1.6,401.633364478115,400.632707199347,1613.8307353886,1605.4339898534,0.720030439777398,0.0749248380249569
100,0.5,1.6,401.294089662815,400.465447539488,1611.11283401669,1604.06309944699,0.719458094465017,0.0888971058921853
100,0.6,1.6,400.507880914887,400.863678769884,1605.21223109235,1607.44081394747,0.720384100548167,0.101333211045474
100,0.7,1.6,399.98266413502,400.749826153545,1600.85080857488,1606.48516420266,0.717724636154892,0.115497047609775
100,0.8,1.6,399.774670824006,399.465887474652,1598.9300509384,1596.07665131618,0.719149595228907,0.132489393028784
100,0.9,1.6,400.009896895839,400.991167907373,1600.9676782387,1608.36365130008,0.719449104177942,0.152752458230693
100,1,1.6,398.290534648862,399.427586871978,1587.30631725103,1595.75465177328,0.716862638926809,0.17123991757213
100,1.1,1.6,398.116490684609,399.398205325878,1586.27251926864,1595.6513840324,0.719193693539966,0.193883190982262
100,1.2,1.6,400.373146909259,400.799170401203,1603.95889765734,1606.91376749104,0.721288736491928,0.215167990439357
100,1.3,1.6,400.451006271463,399.734650821303,1604.86639645323,1598.30437561027,0.718300531537629,0.234468314780405
100,1.4,1.6,401.263161127948,400.778567363435,1611.64434949608,1606.59670258146,0.721430313022314,0.254574259377683
100,1.5,1.6,400.986985101354,400.690997303978,1609.04734929121,1605.88720559772,0.71897467314136,0.270235151651912
100,1.6,1.6,399.220971079448,400.580267125378,1595.51993836589,1605.15306009893,0.718054112911997,0.293584099495821
100,1.7,1.6,399.234053594355,399.786421431983,1595.49689245137,1598.79920442851,0.71884611704201,0.313025018332275
100,1.8,1.6,399.686331625377,399.094186110411,1598.83025163057,1593.44221503932,0.716003037004303,0.331955623255905
100,1.9,1.6,400.455501834081,400.197379145094,1604.76319566038,1602.17148485302,0.717206262244715,0.348106298537614
100,2,1.6,400.558246428318,400.04454550554,1606.02737162535,1600.94041734485,0.717950240278175,0.366133224421751
100,0,1.7,399.058291386054,399.430434731173,1593.46757796039,1595.84444931382,0.743472785555859,0.0509346587278664
100,0.1,1.7,398.697473488938,399.112277228678,1590.64954462169,1593.33419596243,0.739874676466778,0.0523016793093865
100,0.2,1.7,399.24996918889,399.950383681168,1594.92278438232,1599.99717877651,0.742116833900686,0.0616023705806718
100,0.3,1.7,401.262603136896,400.558714072926,1610.99998816352,1604.89546339527,0.742080134059566,0.0668827391338577
100,0.4,1.7,400.045378554276,399.477548870419,1601.47651582891,1596.20247534662,0.743049127986619,0.076637539911524
100,0.5,1.7,399.730764949856,399.649142573988,1598.95087240391,1597.50645373905,0.741401447488787,0.0877994053158112
100,0.6,1.7,402.715638571653,400.919596412861,1622.92813249076,1607.8217188456,0.741865535102154,0.100773205775823
100,0.7,1.7,399.342040674887,400.034970386442,1595.67846045495,1600.62006946104,0.740580542020996,0.118896450730421
100,0.8,1.7,399.906319602265,400.569967757292,1600.37896803266,1604.97772137176,0.74368717012215,0.137370280054987
100,0.9,1.7,399.956326376177,400.569815407919,1600.8586306268,1605.00528270147,0.74147425680882,0.155124437885028
100,1,1.7,399.961012722091,399.301473809073,1600.76772639586,1594.7931816221,0.740796740286187,0.171688527812194
100,1.1,1.7,399.974537280769,400.237140112271,1601.20009740576,1602.36950763227,0.740050543934662,0.187593369720216
100,1.2,1.7,400.459825001071,399.854391615508,1604.78809085817,1599.26686643832,0.742263267216563,0.211750166476838
100,1.3,1.7,401.431637012153,401.076152930064,1612.41947540107,1609.04074043967,0.741802984684731,0.235037212498576
100,1.4,1.7,400.109331064317,400.334543346094,1602.25751605698,1603.21054925469,0.741991553506437,0.253654367757334
100,1.5,1.7,401.156713117431,399.550078769871,1610.72235896535,1596.91409814213,0.740945974138369,0.270421237144745
100,1.6,1.7,400.052270973632,400.234343612502,1601.86149627749,1602.43613100106,0.744003323032155,0.290059183095847
100,1.7,1.7,398.768588276877,399.420017294746,1592.09790125848,1595.85617060922,0.744530495024086,0.313266860287209
100,1.8,1.7,399.931418678444,400.506954753687,1601.14021344078,1604.6705082519,0.742203461588521,0.332289468017001
100,1.9,1.7,401.030724095673,400.311661470804,1609.77371468457,1603.03826126811,0.743755252957602,0.348297598272077
100,2,1.7,400.266811457564,401.230943331865,1603.78823054313,1610.39578931772,0.740449449734614,0.36358356908438
100,0,1.8,399.579718041886,400.46168197941,1597.53585688047,1604.01178493655,0.763130245926135,0.0520247771606803
100,0.1,1.8,399.0053156786,399.311754656521,1592.83885882007,1594.88967909662,0.761431304604931,0.0549514771909186
100,0.2,1.8,400.434239750646,400.761974098037,1604.85384255692,1606.51371567562,0.761545031444708,0.0580167428087976
100,0.3,1.8,399.841453362165,399.669433449032,1599.95323786409,1597.77831748158,0.761753959969869,0.0668044164945541
100,0.4,1.8,398.804261337475,398.893263785916,1591.5405953025,1591.59914915183,0.764553109833409,0.0764002492103767
100,0.5,1.8,399.588207227578,399.413547464642,1597.86133873494,1595.57759499353,0.762874420045893,0.0854820110713539
100,0.6,1.8,400.838632767992,400.697308547325,1607.71415410326,1605.9046557488,0.765223624249068,0.101235452023698
100,0.7,1.8,399.471238780503,401.190013635297,1596.68877798045,1609.94954185153,0.764011100605774,0.118393390113137
100,0.8,1.8,399.064488933633,398.820177149478,1593.74566352447,1590.9531219969,0.762726755650143,0.133338796285538
100,0.9,1.8,398.64250638406,399.908779205617,1590.68437843712,1599.69499480415,0.76152607420844,0.156027508794422
100,1,1.8,399.959803621337,400.030608217533,1600.8933213596,1600.65691297454,0.761256912229996,0.175478723524086
100,1.1,1.8,400.020768060698,400.125366119658,1601.18344423397,1601.41945779428,0.765948400098736,0.192960108112546
100,1.2,1.8,398.530247693777,399.262991396747,1589.83443890816,1594.71932803635,0.765273377096371,0.212445027342385
100,1.3,1.8,398.728330467163,399.594656759868,1591.49901326202,1597.18779729901,0.763357447752863,0.233745107661468
100,1.4,1.8,397.600502126547,399.670901000883,1582.46749415046,1597.79708235439,0.763041336722823,0.253358600177209
100,1.5,1.8,397.568675191872,399.762446622726,1581.91029806523,1598.47693943715,0.763559522850619,0.270170959964391
100,1.6,1.8,401.676170867315,402.235115711937,1615.00193374505,1618.44408556566,0.763368780045824,0.294421929899839
100,1.7,1.8,400.61393036081,400.365794176548,1606.31544129177,1603.64878469523,0.763744774056163,0.307653362414775
100,1.8,1.8,398.579432756636,400.061483249898,1590.15359380156,1601.09770531747,0.761657499706567,0.333240552678195
100,1.9,1.8,400.774623321228,400.437828708182,1607.87077644708,1604.07809148333,0.764201059741024,0.348965990989888
100,2,1.8,398.649582401153,399.428088953299,1591.20747475662,1596.11563834621,0.763785553220689,0.364540937233328
100,0,1.9,400.685491331844,400.285200111267,1606.49950940187,1602.72683203058,0.782394517046676,0.0532898782614157
100,0.1,1.9,401.031896712206,401.312440025262,1609.21044668968,1610.95152540355,0.782522787541323,0.0543012075086037
100,0.2,1.9,400.52332115107,400.067332969622,1604.99358826583,1600.86797119476,0.783814236222365,0.0593080318113407
100,0.3,1.9,400.409026448067,400.26938378384,1604.32134019364,1602.51879884451,0.783808694283842,0.0692844890927695
