"Est_GLMM","Est_GEE","Est_GLM","Est_ML","Est_CPS_noB","SE_GLMM","SE_GEE","SE_GLM","SE_ML","SE_CPS_noB"
1.51885977470191,1.51616367273884,1.50514252208382,1.29132674211965,1.37369266347021,0.229426880658244,0.229064902703864,0.232421534019923,0.23422507858748,0.205614135642679
1.51885977470191,1.51616367273884,1.50514252208382,1.34565885320315,1.39756842472725,0.229426880658244,0.229064902703864,0.232421534019923,0.215664934116089,0.207123194126518
1.51885977470191,1.51616367273884,1.50514252208382,1.34536561599272,1.35359184213551,0.229426880658244,0.229064902703864,0.232421534019923,0.246733121406108,0.204609855522537
1.51885977470191,1.51616367273884,1.50514252208382,1.3683598442625,1.34082726402695,0.229426880658244,0.229064902703864,0.232421534019923,0.223385717300544,0.194899422969562
1.51885977470191,1.51616367273884,1.50514252208382,1.24630812919536,1.19624723553327,0.229426880658244,0.229064902703864,0.232421534019923,0.234517109623203,0.203209176740017
1.51885977470191,1.51616367273884,1.50514252208382,1.31060876503479,1.32512668160459,0.229426880658244,0.229064902703864,0.232421534019923,0.242434138012295,0.211445361100345
1.51885977470191,1.51616367273884,1.50514252208382,1.32020091580111,1.25133122472967,0.229426880658244,0.229064902703864,0.232421534019923,0.239186390574916,0.214225036880956
1.51885977470191,1.51616367273884,1.50514252208382,1.37254272932395,1.24280921400704,0.229426880658244,0.229064902703864,0.232421534019923,0.231510248387647,0.205865003710258
1.51885977470191,1.51616367273884,1.50514252208382,1.33605984496004,1.35942058679693,0.229426880658244,0.229064902703864,0.232421534019923,0.225228466018061,0.215000917425046
1.51885977470191,1.51616367273884,1.50514252208382,1.29262614671883,1.25064545104165,0.229426880658244,0.229064902703864,0.232421534019923,0.23051194325833,0.211522733302107
1.51885977470191,1.51616367273884,1.50514252208382,1.21571959211466,1.33648981123753,0.229426880658244,0.229064902703864,0.232421534019923,0.240893298517499,0.218909910632999
1.51885977470191,1.51616367273884,1.50514252208382,1.33633086799959,1.28646586953779,0.229426880658244,0.229064902703864,0.232421534019923,0.234853471732107,0.196250665904017
1.51885977470191,1.51616367273884,1.50514252208382,1.35600707984962,1.37818987189881,0.229426880658244,0.229064902703864,0.232421534019923,0.225822375427826,0.203681892724727
1.51885977470191,1.51616367273884,1.50514252208382,1.3134626222377,1.29452210530446,0.229426880658244,0.229064902703864,0.232421534019923,0.234067971444402,0.201809485392004
1.51885977470191,1.51616367273884,1.50514252208382,1.4998580216336,1.35133132453109,0.229426880658244,0.229064902703864,0.232421534019923,0.215456456667632,0.192500128472733
1.51885977470191,1.51616367273884,1.50514252208382,1.37331857911164,1.34249409345179,0.229426880658244,0.229064902703864,0.232421534019923,0.22776020010698,0.202508406335779
1.51885977470191,1.51616367273884,1.50514252208382,1.41676794198779,1.31855277411844,0.229426880658244,0.229064902703864,0.232421534019923,0.215798076246728,0.185752922808397
1.51885977470191,1.51616367273884,1.50514252208382,1.29762526732223,1.28593905315276,0.229426880658244,0.229064902703864,0.232421534019923,0.233799332089842,0.189619020836051
1.51885977470191,1.51616367273884,1.50514252208382,1.36799984504969,1.32289721844838,0.229426880658244,0.229064902703864,0.232421534019923,0.24352867035905,0.211861742129667
1.51885977470191,1.51616367273884,1.50514252208382,1.41413024748695,1.30135473962127,0.229426880658244,0.229064902703864,0.232421534019923,0.236843331051417,0.216379173342446
1.51885977470191,1.51616367273884,1.50514252208382,1.41945474966267,1.24654312158001,0.229426880658244,0.229064902703864,0.232421534019923,0.223025016843791,0.201497661595442
1.51885977470191,1.51616367273884,1.50514252208382,1.35613204980515,1.38110629437787,0.229426880658244,0.229064902703864,0.232421534019923,0.230683849781058,0.219632485793346
1.51885977470191,1.51616367273884,1.50514252208382,1.4052907704055,1.34183741268803,0.229426880658244,0.229064902703864,0.232421534019923,0.232398587303307,0.196463036945778
1.51885977470191,1.51616367273884,1.50514252208382,1.36140593239926,1.28852979021486,0.229426880658244,0.229064902703864,0.232421534019923,0.226343865787613,0.208864369852982
1.51885977470191,1.51616367273884,1.50514252208382,1.325852738828,1.35628827087732,0.229426880658244,0.229064902703864,0.232421534019923,0.234678912877291,0.214652068680507
1.51885977470191,1.51616367273884,1.50514252208382,1.34771560199986,1.46743109090623,0.229426880658244,0.229064902703864,0.232421534019923,0.23266925869713,0.204808595554579
1.51885977470191,1.51616367273884,1.50514252208382,1.26935650101455,1.33170170697703,0.229426880658244,0.229064902703864,0.232421534019923,0.238307732061161,0.200409359512331
1.51885977470191,1.51616367273884,1.50514252208382,1.43511068903474,1.40647941322173,0.229426880658244,0.229064902703864,0.232421534019923,0.235785325892765,0.199882786533135
1.51885977470191,1.51616367273884,1.50514252208382,1.30203288477004,1.30414005186675,0.229426880658244,0.229064902703864,0.232421534019923,0.243117642339356,0.193637823930957
1.51885977470191,1.51616367273884,1.50514252208382,1.24713698052137,1.273841894792,0.229426880658244,0.229064902703864,0.232421534019923,0.226639920213709,0.19323765536371
1.51885977470191,1.51616367273884,1.50514252208382,1.38066396813556,1.36089529284293,0.229426880658244,0.229064902703864,0.232421534019923,0.234042205904104,0.213301785448673
1.51885977470191,1.51616367273884,1.50514252208382,1.30335583901997,1.30276221195483,0.229426880658244,0.229064902703864,0.232421534019923,0.237039759185311,0.19991522480531
1.51885977470191,1.51616367273884,1.50514252208382,1.3960759502486,1.31546219326642,0.229426880658244,0.229064902703864,0.232421534019923,0.220995841243801,0.195639776847259
1.51885977470191,1.51616367273884,1.50514252208382,1.40564211457016,1.38793059527173,0.229426880658244,0.229064902703864,0.232421534019923,0.223802299668146,0.195402140962459
1.51885977470191,1.51616367273884,1.50514252208382,1.37291326221251,1.47773178523513,0.229426880658244,0.229064902703864,0.232421534019923,0.23959049129118,0.212145789944207
1.51885977470191,1.51616367273884,1.50514252208382,1.33073117628173,1.23158479255111,0.229426880658244,0.229064902703864,0.232421534019923,0.230413972005436,0.200003093488816
1.51885977470191,1.51616367273884,1.50514252208382,1.30113274574665,1.16230830540007,0.229426880658244,0.229064902703864,0.232421534019923,0.276009138775876,0.240451629247571
